Peak Numbers based on the given limits	2604
Time_Botoom	Bottom	Time_Peak	Peak	Time_HLLS	HLLS	L_s	Time_HLTB	HLTB	L_f
1503.58	1.67233	1503.82	1.92999	1503.68	1.74455	1.1304	1503.3	1.58195	2.4492
1504.06	1.46368	1504.58	1.96063	1504.3	1.7453	2.4492	1503.92	1.76521	1.1304
1505.18	1.27426	1505.9	2.03415	1505.52	1.66749	3.3912	1504.86	1.59836	2.826
1506.22	1.65564	1506.58	1.98666	1506.38	1.78591	1.6956	1506.04	1.73913	1.5072
1507.14	1.63632	1507.82	1.98093	1507.46	1.80319	3.2028	1506.84	1.64349	2.6376
1507.94	1.4801	1508.42	1.93189	1508.16	1.7454	2.2608	1507.86	1.72078	0.5652
1508.7	1.27875	1509.18	1.80646	1508.92	1.60063	2.2608	1508.54	1.5907	1.3188
1509.34	1.55884	1510.02	2.02441	1509.66	1.79835	3.2028	1509.24	1.67753	0.7536
1510.54	1.67087	1511.1	2.07953	1510.8	1.87356	2.6376	1510.26	1.64014	2.4492
1511.3	1.48807	1511.86	1.98523	1511.56	1.78544	2.6376	1511.18	1.78718	0.942
1512.78	1.67716	1513.38	2.14267	1513.06	1.91164	2.826	1512.3	1.59406	4.3332
1513.74	1.3128	1514.3	1.95981	1514	1.60728	2.6376	1513.54	1.72461	1.6956
1514.94	1.42499	1515.26	1.853	1515.08	1.59347	1.5072	1514.6	1.79858	3.0144
1515.62	1.54465	1516.26	1.88953	1515.92	1.8105	3.0144	1515.42	1.50488	1.6956
1516.5	1.68817	1516.82	1.89279	1516.64	1.78869	1.5072	1516.36	1.7515	1.1304
1516.94	1.49408	1517.46	2.01511	1517.18	1.75546	2.4492	1516.86	1.69443	0.5652
1517.98	1.64224	1518.54	1.98413	1518.24	1.81307	2.6376	1517.7	1.57613	2.4492
1518.74	1.37503	1519.18	1.88763	1518.94	1.60566	2.0724	1518.62	1.70336	0.942
1519.34	1.36969	1520.22	1.8728	1519.76	1.78432	4.1448	1519.24	1.66196	0.7536
1520.42	1.41187	1521.3	1.94376	1520.84	1.74564	4.1448	1520.3	1.60971	0.942
1521.46	1.44089	1522.46	2.15887	1521.94	1.79371	4.71	1521.36	1.74469	0.7536
1522.74	1.51315	1523.7	2.1416	1523.2	1.82045	4.5216	1522.58	1.66483	1.3188
1524.82	1.51413	1525.1	1.88376	1524.94	1.68739	1.3188	1524.24	1.65242	5.2752
1525.38	1.66281	1525.58	2.04416	1525.46	1.82986	0.942	1525.22	1.71386	1.3188
1525.78	1.2771	1526.7	1.97607	1526.22	1.7241	4.3332	1525.66	1.75826	0.942
1526.86	1.65958	1527.14	2.16614	1526.98	1.80357	1.3188	1526.76	1.76394	0.7536
1527.38	1.32538	1528.3	1.85324	1527.82	1.73867	4.3332	1527.24	1.79131	1.1304
1529.14	1.34039	1530.26	2.15863	1529.68	1.7597	5.2752	1528.7	1.61331	3.9564
1530.78	1.43893	1531.3	1.98908	1531.02	1.71908	2.4492	1530.5	1.70835	2.4492
1531.5	1.53275	1531.82	1.82785	1531.64	1.64986	1.5072	1531.38	1.82238	0.942
1532.9	1.66708	1533.42	1.9314	1533.14	1.87183	2.4492	1532.34	1.57394	5.0868
1533.7	1.39911	1534.46	1.93774	1534.06	1.73938	3.5796	1533.54	1.61457	1.3188
1534.66	1.52286	1535.02	1.94656	1534.82	1.71465	1.6956	1534.54	1.66005	0.942
1535.3	1.26669	1536.02	1.91013	1535.64	1.64518	3.3912	1535.14	1.71302	1.3188
1536.1	1.51568	1536.78	2.20074	1536.42	1.82551	3.2028	1536.04	1.78057	0.3768
1536.98	1.35233	1537.54	1.87189	1537.24	1.65434	2.6376	1536.86	1.83137	0.942
1537.7	1.52515	1538.38	2.07242	1538.02	1.78936	3.2028	1537.6	1.73606	0.7536
1538.62	1.29578	1539.62	2.24551	1539.1	1.85313	4.71	1538.48	1.71053	1.1304
1539.86	1.50836	1540.14	1.80115	1539.98	1.66078	1.3188	1539.72	2.03924	1.1304
1540.38	1.36304	1541.26	2.16134	1540.8	1.80182	4.1448	1540.24	1.61002	1.1304
1541.62	1.69028	1541.94	1.88229	1541.76	1.80098	1.5072	1541.42	1.76662	1.6956
1542.42	1.42816	1543.22	2.29984	1542.8	1.83935	3.768	1542.16	1.61466	2.2608
1543.9	1.51736	1544.74	2.03546	1544.3	1.84428	3.9564	1543.54	1.79389	3.2028
1544.86	1.60364	1545.22	1.95328	1545.02	1.83278	1.6956	1544.78	1.91113	0.5652
1545.58	1.32602	1546.02	1.86176	1545.78	1.63232	2.0724	1545.38	1.64348	1.6956
1546.3	1.49313	1546.9	2.17374	1546.58	1.88658	2.826	1546.14	1.69226	1.3188
1547.22	1.36276	1547.94	2.06787	1547.56	1.74068	3.3912	1547.04	1.73431	1.5072
1548.1	1.63019	1548.58	2.08929	1548.32	1.87142	2.2608	1548	1.87712	0.7536
1548.94	1.30704	1549.38	1.83066	1549.14	1.59236	2.0724	1548.74	1.77668	1.6956
1549.54	1.56015	1549.82	1.96683	1549.66	1.72959	1.3188	1549.44	1.73919	0.7536
1550.1	1.5145	1550.7	1.8002	1550.38	1.78509	2.826	1549.94	1.60103	1.3188
1550.82	1.37509	1552.38	2.35849	1551.58	1.93092	7.3476	1550.74	1.6356	0.5652
1553.1	1.54816	1553.5	2.07236	1553.28	1.79024	1.884	1552.72	1.71618	3.3912
1553.9	1.63275	1554.18	1.93692	1554.02	1.79116	1.3188	1553.68	1.6983	1.884
1554.38	1.37631	1554.86	1.87546	1554.6	1.70545	2.2608	1554.26	1.75539	0.942
1555.02	1.34424	1556.02	2.10001	1555.5	1.78529	4.71	1554.92	1.61149	0.7536
1556.54	1.68356	1557.34	2.18906	1556.92	1.85381	3.768	1556.26	1.64511	2.4492
1557.66	1.35291	1558.14	1.87534	1557.88	1.65393	2.2608	1557.48	1.88188	1.5072
1558.34	1.43808	1558.78	1.95047	1558.54	1.71947	2.0724	1558.22	1.7457	0.942
1558.94	1.36774	1559.38	1.80081	1559.14	1.57796	2.0724	1558.84	1.67101	0.7536
1559.62	1.55951	1560.18	2.03033	1559.88	1.83483	2.6376	1559.48	1.72604	1.1304
1560.38	1.57312	1560.7	1.87222	1560.52	1.69531	1.5072	1560.26	1.79574	0.942
1561.34	1.53314	1561.7	2.03317	1561.5	1.8246	1.6956	1561	1.6548	3.0144
1562.3	1.64194	1563.58	1.91495	1562.92	1.95206	6.0288	1561.98	1.73896	2.826
1564.1	1.68658	1564.42	1.99301	1564.24	1.85721	1.5072	1563.82	1.67398	2.4492
1564.66	1.62027	1564.94	1.86664	1564.78	1.80413	1.3188	1564.52	1.73159	1.1304
1565.14	1.49497	1565.58	1.87744	1565.34	1.74217	2.0724	1565.02	1.76156	0.942
1565.82	1.58957	1566.3	2.01065	1566.04	1.80737	2.2608	1565.68	1.78733	1.1304
1566.62	1.56006	1567.42	2.21567	1567	1.91489	3.768	1566.44	1.75121	1.5072
1567.98	1.33524	1568.82	1.96649	1568.38	1.76782	3.9564	1567.68	1.70918	2.6376
1569.1	1.58237	1569.46	1.92084	1569.26	1.70648	1.6956	1568.94	1.83917	1.3188
1569.94	1.61194	1570.66	2.08932	1570.28	1.8788	3.3912	1569.68	1.59659	2.2608
1570.78	1.67105	1571.02	2.01227	1570.88	1.83898	1.1304	1570.7	1.97453	0.5652
1571.14	1.36279	1571.54	1.81464	1571.32	1.67198	1.884	1571.06	1.73489	0.5652
1572.5	1.38174	1572.98	2.10105	1572.72	1.74314	2.2608	1572	1.63923	4.5216
1573.38	1.56955	1573.82	2.10782	1573.58	1.8174	2.0724	1573.16	1.83171	1.884
1574.14	1.32117	1575.14	2.13193	1574.62	1.78511	4.71	1573.96	1.80861	1.5072
1575.42	1.60217	1575.66	1.94229	1575.52	1.7519	1.1304	1575.26	2.03112	1.3188
1575.82	1.38031	1576.5	1.96069	1576.14	1.71904	3.2028	1575.72	1.75809	0.7536
1576.86	1.57214	1577.22	1.97458	1577.02	1.81497	1.6956	1576.66	1.71919	1.6956
1577.9	1.69125	1578.14	1.97568	1578	1.78367	1.1304	1577.54	1.53132	3.2028
1578.46	1.6619	1578.78	2.12467	1578.6	1.87177	1.5072	1578.28	1.79461	1.5072
1579.14	1.3573	1579.82	1.99741	1579.46	1.69703	3.2028	1578.94	1.76483	1.6956
1580.34	1.64673	1580.7	2.02167	1580.5	1.85374	1.6956	1580.06	1.71458	2.4492
1580.9	1.29489	1582.3	1.96536	1581.58	1.81541	6.594	1580.78	1.75135	0.942
1582.62	1.37832	1583.42	1.96802	1583	1.76571	3.768	1582.44	1.65247	1.5072
1583.62	1.59122	1583.94	1.84888	1583.76	1.72855	1.5072	1583.5	1.7688	0.942
1584.02	1.52829	1584.38	1.90866	1584.18	1.73375	1.6956	1583.96	1.81031	0.3768
1584.94	1.67209	1585.5	1.9718	1585.2	1.82622	2.6376	1584.64	1.58617	2.6376
1585.98	1.4115	1587.1	2.05753	1586.52	1.76558	5.2752	1585.72	1.73098	2.2608
1587.26	1.68634	1587.42	1.84781	1587.32	1.7493	0.7536	1587.16	1.88616	0.7536
1587.7	1.50723	1588.18	1.95523	1587.92	1.74178	2.2608	1587.54	1.66519	1.3188
1588.34	1.44165	1588.86	1.98135	1588.58	1.68497	2.4492	1588.24	1.71793	0.7536
1589.18	1.34775	1589.78	1.8385	1589.46	1.74417	2.826	1589	1.82074	1.5072
1589.94	1.31033	1591.1	2.13544	1590.5	1.82672	5.4636	1589.84	1.58044	0.7536
1591.38	1.37341	1591.7	1.84824	1591.52	1.57056	1.5072	1591.22	1.72135	1.3188
1592.02	1.33246	1592.46	1.905	1592.22	1.64821	2.0724	1591.84	1.56074	1.5072
1592.98	1.55594	1593.18	2.0119	1593.06	1.69982	0.942	1592.7	1.75459	2.4492
1594.06	1.33606	1594.62	1.94931	1594.32	1.68524	2.6376	1593.6	1.62159	4.1448
1595.18	1.33667	1595.86	2.10788	1595.5	1.70445	3.2028	1594.88	1.72435	2.6376
1596.06	1.64874	1596.42	2.02445	1596.22	1.81687	1.6956	1595.94	1.95838	0.942
1596.9	1.68841	1596.98	1.82224	1596.92	1.73265	0.3768	1596.64	1.70081	2.2608
1597.34	1.50992	1597.94	1.85147	1597.62	1.83602	2.826	1597.14	1.69409	1.6956
1598.18	1.38236	1598.5	1.83658	1598.32	1.62555	1.5072	1598.04	1.56924	1.1304
1598.7	1.40509	1599.46	2.12763	1599.06	1.79797	3.5796	1598.58	1.68611	0.942
1599.66	1.43875	1599.9	1.81241	1599.76	1.58266	1.1304	1599.54	1.88235	0.942
1600.06	1.49719	1600.38	1.81918	1600.2	1.6831	1.5072	1599.96	1.68899	0.7536
1600.46	1.61899	1600.66	1.83008	1600.54	1.71567	0.942	1600.4	1.75213	0.3768
1600.9	1.42609	1601.54	2.02887	1601.2	1.72956	3.0144	1600.76	1.57506	1.1304
1602.18	1.64609	1602.62	1.93549	1602.38	1.78444	2.0724	1601.84	1.57845	3.0144
1602.74	1.56275	1603.14	1.89884	1602.92	1.76367	1.884	1602.66	1.81951	0.5652
1603.46	1.63922	1603.62	2.25128	1603.52	1.85064	0.7536	1603.28	1.78866	1.5072
1603.82	1.30075	1604.34	1.80429	1604.06	1.5961	2.4492	1603.7	1.81838	0.942
1604.54	1.38977	1605.18	1.96603	1604.84	1.69523	3.0144	1604.42	1.68692	0.942
1605.42	1.21805	1606.58	2.12942	1605.98	1.79042	5.4636	1605.28	1.60792	1.1304
1607.26	1.68579	1607.86	1.8941	1607.54	1.85352	2.826	1606.9	1.61574	3.2028
1608.14	1.47437	1608.5	1.92661	1608.3	1.67572	1.6956	1607.98	1.48295	1.3188
1608.82	1.35809	1609.66	1.85611	1609.22	1.71036	3.9564	1608.64	1.81145	1.5072
1610.06	1.69443	1610.38	1.87024	1610.2	1.75132	1.5072	1609.84	1.5721	1.884
1610.54	1.50971	1611.02	1.89212	1610.76	1.67945	2.2608	1610.44	1.72333	0.7536
1611.42	1.68863	1611.5	2.0405	1611.44	1.81251	0.3768	1611.2	1.71684	1.884
1611.74	1.3887	1612.86	2.12573	1612.28	1.81004	5.2752	1611.6	1.67386	1.1304
1613.02	1.57852	1613.14	1.83179	1613.06	1.65904	0.5652	1612.92	1.91813	0.7536
1613.3	1.35052	1614.46	2.22482	1613.86	1.80153	5.4636	1613.2	1.56884	0.7536
1615.5	1.69363	1616.1	2.12771	1615.78	1.90793	2.826	1614.96	1.64877	4.8984
1616.34	1.34921	1617.14	1.96393	1616.72	1.73033	3.768	1616.2	1.688	1.1304
1618.06	1.47308	1618.5	1.83111	1618.26	1.70497	2.0724	1617.58	1.57497	4.3332
1619.02	1.45322	1619.38	2.06173	1619.18	1.72224	1.6956	1618.74	1.63813	2.4492
1619.58	1.6348	1619.82	1.97421	1619.68	1.80116	1.1304	1619.46	1.83118	0.942
1620.02	1.31925	1620.58	1.86185	1620.28	1.65893	2.6376	1619.9	1.63004	0.942
1621.22	1.62973	1621.26	1.88226	1621.22	1.62973	0.1884	1620.88	1.65022	3.0144
1621.38	1.45825	1622.06	2.02417	1621.7	1.77758	3.2028	1621.3	1.68397	0.5652
1622.22	1.5455	1622.62	1.84158	1622.4	1.76237	1.884	1622.12	1.83964	0.7536
1623.3	1.36749	1623.98	1.91614	1623.62	1.70809	3.2028	1622.94	1.6177	3.2028
1624.9	1.66397	1625.46	1.88736	1625.16	1.85311	2.6376	1624.42	1.66447	4.3332
1625.66	1.69498	1625.86	1.84567	1625.74	1.7893	0.942	1625.54	1.74027	0.942
1626.34	1.63538	1627.26	2.29028	1626.78	1.85041	4.3332	1626.08	1.5715	2.2608
1628.34	1.68588	1628.82	1.85657	1628.56	1.8391	2.2608	1627.78	1.63284	5.0868
1629.18	1.34015	1629.9	1.905	1629.52	1.65825	3.3912	1628.98	1.57767	1.6956
1629.98	1.39816	1630.9	2.18787	1630.42	1.76435	4.3332	1629.92	1.76084	0.3768
1631.42	1.4455	1631.82	1.93637	1631.6	1.70451	1.884	1631.14	1.543	2.4492
1632.18	1.66364	1632.3	2.20105	1632.22	1.83408	0.5652	1631.98	1.83558	1.6956
1632.9	1.55774	1633.26	1.91476	1633.06	1.75229	1.6956	1632.58	1.68295	2.826
1633.42	1.49783	1634.06	1.95071	1633.72	1.76773	3.0144	1633.32	1.76516	0.7536
1634.54	1.68106	1634.78	1.83765	1634.64	1.73856	1.1304	1634.28	1.60251	2.2608
1635.06	1.32919	1635.58	1.95209	1635.3	1.62195	2.4492	1634.9	1.68787	1.3188
1636.1	1.66321	1636.74	2.09073	1636.4	1.82351	3.0144	1635.82	1.72706	2.4492
1636.94	1.3941	1637.74	1.99277	1637.32	1.74654	3.768	1636.82	1.78148	0.942
1637.98	1.47696	1638.5	2.0177	1638.22	1.70983	2.4492	1637.84	1.7656	1.1304
1638.94	1.65128	1639.66	2.11633	1639.28	1.89801	3.3912	1638.7	1.55976	2.0724
1639.9	1.46252	1640.3	1.85956	1640.08	1.67486	1.884	1639.76	1.81494	1.1304
1640.46	1.30398	1640.98	1.8959	1640.7	1.64537	2.4492	1640.36	1.6025	0.7536
1641.5	1.48126	1641.86	1.82837	1641.66	1.66091	1.6956	1641.22	1.67914	2.4492
1642.1	1.4039	1642.94	1.90011	1642.5	1.72277	3.9564	1641.96	1.69	1.1304
1643.38	1.69824	1643.7	1.92972	1643.52	1.80322	1.5072	1643.14	1.63454	2.0724
1643.86	1.51623	1644.14	1.871	1643.98	1.68615	1.3188	1643.76	1.8081	0.7536
1644.82	1.34998	1646.06	2.13989	1645.42	1.76134	5.8404	1644.46	1.64523	3.2028
1646.38	1.42731	1646.7	1.83429	1646.52	1.63277	1.5072	1646.2	1.96086	1.5072
1647.46	1.63751	1647.82	2.0527	1647.62	1.80392	1.6956	1647.06	1.64943	3.5796
1648.22	1.69318	1648.26	1.85156	1648.22	1.69318	0.1884	1648	1.78126	1.884
1648.38	1.48798	1648.74	1.95181	1648.54	1.73334	1.6956	1648.3	1.75269	0.5652
1648.9	1.56058	1649.1	1.90317	1648.98	1.71645	0.942	1648.8	1.83947	0.7536
1649.46	1.61282	1649.9	1.9632	1649.66	1.76122	2.0724	1649.26	1.64427	1.6956
1650.1	1.48431	1650.58	1.85825	1650.32	1.69277	2.2608	1649.98	1.87068	0.942
1651.3	1.6254	1651.86	1.95252	1651.56	1.82529	2.6376	1650.92	1.56104	3.3912
1652.26	1.69705	1652.42	1.86353	1652.32	1.78471	0.7536	1652.04	1.7291	1.884
1652.86	1.5412	1653.3	1.82706	1653.06	1.70248	2.0724	1652.62	1.61091	2.0724
1653.66	1.65713	1654.14	2.11093	1653.88	1.79404	2.2608	1653.46	1.61172	1.6956
1654.42	1.30682	1655.02	1.87662	1654.7	1.59934	2.826	1654.26	1.84958	1.3188
1655.22	1.45529	1655.94	1.96597	1655.56	1.82043	3.3912	1655.1	1.69087	0.942
1656.38	1.54016	1656.86	1.845	1656.6	1.75462	2.2608	1656.14	1.58108	2.0724
1657.02	1.44327	1657.58	1.89557	1657.28	1.71288	2.6376	1656.92	1.65414	0.7536
1658.02	1.34509	1658.58	1.88718	1658.28	1.68416	2.6376	1657.78	1.52291	2.0724
1659.58	1.43359	1660.06	1.91156	1659.8	1.70322	2.2608	1659.06	1.5988	4.71
1660.3	1.42795	1660.78	1.92246	1660.52	1.68739	2.2608	1660.16	1.74609	1.1304
1660.98	1.45026	1661.98	2.35873	1661.46	1.89421	4.71	1660.86	1.68549	0.942
1662.18	1.35751	1662.7	1.9205	1662.42	1.68726	2.4492	1662.06	1.82204	0.942
1663.02	1.57019	1663.82	2.17264	1663.4	1.79328	3.768	1662.84	1.56463	1.5072
1664.06	1.33444	1665.02	1.87964	1664.52	1.74753	4.5216	1663.92	1.74886	1.1304
1665.3	1.45355	1665.66	1.82422	1665.46	1.67064	1.6956	1665.14	1.59496	1.3188
1666.26	1.68875	1666.42	1.8584	1666.32	1.74005	0.7536	1665.94	1.5015	2.826
1666.66	1.60126	1666.82	1.8591	1666.72	1.70159	0.7536	1666.52	1.68166	1.1304
1667.14	1.60056	1667.5	1.901	1667.3	1.7838	1.6956	1666.96	1.77077	1.5072
1667.7	1.35275	1668.3	1.88022	1667.98	1.61693	2.826	1667.58	1.68869	0.942
1668.82	1.6572	1669.86	2.04981	1669.32	1.86147	4.8984	1668.54	1.60327	2.4492
1670.14	1.35101	1671.1	2.03686	1670.6	1.74995	4.5216	1669.98	1.62669	1.3188
1671.5	1.48145	1671.78	1.87546	1671.62	1.67163	1.3188	1671.28	1.60903	1.884
1671.98	1.30725	1672.54	1.9158	1672.24	1.63029	2.6376	1671.86	1.56453	0.942
1673.02	1.44937	1673.5	1.9667	1673.24	1.67949	2.2608	1672.76	1.67217	2.2608
1673.78	1.2988	1674.62	2.1705	1674.18	1.76454	3.9564	1673.62	1.74162	1.3188
1675.18	1.51932	1675.54	1.9288	1675.34	1.73858	1.6956	1674.88	1.8612	2.6376
1675.7	1.37454	1676.5	2.19766	1676.08	1.75754	3.768	1675.6	1.73522	0.7536
1677.34	1.31064	1678.82	2.05566	1678.06	1.84696	6.9708	1676.9	1.70425	3.9564
1679.3	1.69217	1679.74	2.01364	1679.5	1.81946	2.0724	1679.04	1.56503	2.2608
1680.18	1.32395	1680.62	1.95633	1680.38	1.67883	2.0724	1679.94	1.81899	2.0724
1680.78	1.29071	1681.46	1.98102	1681.1	1.65909	3.2028	1680.68	1.72006	0.7536
1681.78	1.3598	1682.66	2.28671	1682.2	1.78225	4.1448	1681.6	1.71138	1.5072
1683.06	1.45911	1683.38	1.80264	1683.2	1.68479	1.5072	1682.84	2.01061	1.884
1683.5	1.36377	1684.3	2.00534	1683.88	1.71992	3.768	1683.42	1.6177	0.5652
1684.54	1.60605	1684.86	2.0054	1684.68	1.76944	1.5072	1684.4	1.77841	1.1304
1685.14	1.29504	1686.22	2.05322	1685.66	1.76402	5.0868	1684.98	1.71887	1.3188
1686.38	1.3876	1686.58	1.8067	1686.46	1.61581	0.942	1686.28	1.76299	0.7536
1687.54	1.45026	1688.18	2.01715	1687.84	1.80012	3.0144	1687.04	1.59192	4.5216
1688.26	1.47638	1688.46	1.84647	1688.34	1.63696	0.942	1688.2	1.91406	0.3768
1689.02	1.69962	1689.98	2.2576	1689.48	2.00125	4.5216	1688.72	1.56158	2.6376
1690.3	1.43506	1691.06	2.00415	1690.66	1.75628	3.5796	1690.12	1.9266	1.5072
1691.18	1.54382	1691.54	1.82983	1691.34	1.68964	1.6956	1691.1	1.78322	0.5652
1691.86	1.67682	1692.18	1.97272	1692	1.79122	1.5072	1691.68	1.55545	1.5072
1692.38	1.5621	1692.86	1.83667	1692.6	1.78268	2.2608	1692.26	1.83052	0.942
1693.42	1.40588	1694.26	2.23129	1693.82	1.87613	3.9564	1693.12	1.5572	2.6376
1694.42	1.60867	1694.74	2.00525	1694.56	1.78358	1.5072	1694.32	2.08475	0.7536
1695.14	1.332	1695.98	2.00272	1695.54	1.7116	3.9564	1694.92	1.62622	1.884
1696.18	1.56753	1696.54	1.98563	1696.34	1.76428	1.6956	1696.06	1.77719	0.942
1696.7	1.40506	1697.06	1.81174	1696.86	1.61922	1.6956	1696.6	1.76356	0.7536
1697.26	1.63632	1697.62	1.99371	1697.42	1.85694	1.6956	1697.14	1.73175	0.942
1698.1	1.57315	1698.58	2.16394	1698.32	1.86246	2.2608	1697.84	1.66826	2.2608
1698.82	1.68246	1699.22	1.83682	1699	1.81699	1.884	1698.68	1.90127	1.1304
1699.38	1.3606	1700.22	1.81885	1699.78	1.74933	3.9564	1699.28	1.65834	0.7536
1700.38	1.43546	1700.98	1.98831	1700.66	1.73426	2.826	1700.28	1.64964	0.7536
1701.42	1.64005	1702.14	2.29617	1701.76	1.93517	3.3912	1701.18	1.63444	2.0724
1702.38	1.46878	1702.9	1.93677	1702.62	1.68053	2.4492	1702.24	1.86081	1.1304
1703.14	1.41397	1703.78	1.97744	1703.44	1.72199	3.0144	1703	1.77826	1.1304
1704.06	1.39548	1705.02	1.92053	1704.52	1.77049	4.5216	1703.9	1.68276	1.3188
1705.3	1.6373	1705.42	1.90268	1705.34	1.72706	0.5652	1705.14	1.77977	1.3188
1705.58	1.27038	1706.22	1.98135	1705.88	1.62314	3.0144	1705.48	1.60211	0.7536
1706.34	1.68567	1706.66	1.93811	1706.48	1.81615	1.5072	1706.26	1.90989	0.5652
1706.9	1.45407	1707.26	1.95569	1707.06	1.69477	1.6956	1706.76	1.84344	1.1304
1707.86	1.69916	1708.38	2.07962	1708.1	1.85179	2.4492	1707.54	1.55133	2.826
1709.42	1.68326	1709.54	1.82559	1709.46	1.71704	0.5652	1708.88	1.61981	4.8984
1709.7	1.51437	1710.06	1.92847	1709.86	1.73907	1.6956	1709.6	1.72271	0.7536
1710.3	1.31751	1711.86	2.30457	1711.06	1.92454	7.3476	1710.16	1.73935	1.1304
1712.34	1.56943	1712.66	1.96283	1712.48	1.71833	1.5072	1712.08	1.63921	2.2608
1713.1	1.45044	1713.5	1.87491	1713.28	1.67174	1.884	1712.86	1.80687	2.0724
1713.9	1.50088	1714.58	1.92163	1714.22	1.78597	3.2028	1713.68	1.50167	1.884
1714.7	1.65686	1715.14	1.86392	1714.9	1.77205	2.0724	1714.62	1.84225	0.5652
1715.42	1.32327	1715.94	1.9007	1715.66	1.61205	2.4492	1715.26	1.56113	1.3188
1717.1	1.24017	1718.38	2.22922	1717.72	1.84802	6.0288	1716.5	1.62368	5.4636
1719.62	1.68417	1720.06	1.91956	1719.82	1.82297	2.0724	1718.98	1.6329	5.8404
1720.42	1.50137	1721.26	2.03696	1720.82	1.82433	3.9564	1720.22	1.58312	1.6956
1721.62	1.41907	1721.94	1.8454	1721.76	1.67781	1.5072	1721.42	1.60689	1.6956
1722.1	1.46564	1722.54	1.8537	1722.3	1.69372	2.0724	1722	1.72905	0.7536
1722.78	1.31146	1723.38	1.82477	1723.06	1.64835	2.826	1722.64	1.66075	1.1304
1723.5	1.62244	1724.62	1.98261	1724.04	1.9225	5.2752	1723.42	1.72137	0.5652
1724.86	1.37656	1725.62	2.28949	1725.22	1.88022	3.5796	1724.72	1.73035	1.1304
1725.94	1.64325	1726.06	1.86407	1725.98	1.73199	0.5652	1725.76	1.84164	1.5072
1726.38	1.48749	1726.82	1.93362	1726.58	1.72403	2.0724	1726.2	1.5227	1.5072
1726.9	1.5199	1727.9	2.07147	1727.38	1.85424	4.71	1726.84	1.80319	0.3768
1728.18	1.54657	1728.62	2.01108	1728.38	1.78447	2.0724	1728.02	1.72155	1.3188
1729.5	1.49832	1729.66	1.83438	1729.56	1.58508	0.7536	1729.04	1.66497	4.1448
1729.82	1.66959	1729.86	1.81488	1729.82	1.66959	0.1884	1729.72	1.80138	0.7536
1729.98	1.44513	1730.46	2.03641	1730.2	1.71388	2.2608	1729.9	1.73323	0.5652
1730.62	1.43661	1731.14	1.983	1730.86	1.73905	2.4492	1730.52	1.78924	0.7536
1731.94	1.34091	1732.5	2.0109	1732.2	1.663	2.6376	1731.52	1.66155	3.768
1732.66	1.58313	1732.82	1.87451	1732.72	1.69079	0.7536	1732.56	1.83702	0.7536
1733.1	1.53424	1733.86	2.19537	1733.46	1.89998	3.5796	1732.94	1.7017	1.3188
1734.3	1.46613	1734.66	1.9039	1734.46	1.74054	1.6956	1734.06	1.70072	2.0724
1734.98	1.56506	1735.34	1.9505	1735.14	1.7531	1.6956	1734.8	1.61578	1.5072
1735.5	1.42172	1735.9	1.83932	1735.68	1.62305	1.884	1735.4	1.71038	0.7536
1736.1	1.59885	1736.46	1.96875	1736.26	1.76571	1.6956	1735.98	1.75235	0.942
1736.86	1.61947	1737.54	2.00449	1737.18	1.89001	3.2028	1736.64	1.6782	1.884
1737.74	1.46506	1738.38	1.99332	1738.04	1.75233	3.0144	1737.62	1.68543	0.942
1738.5	1.3974	1739.46	2.00665	1738.96	1.78554	4.5216	1738.42	1.80523	0.5652
1739.78	1.54807	1739.9	1.80753	1739.82	1.63883	0.5652	1739.6	1.70871	1.5072
1740.1	1.33481	1740.58	1.86807	1740.32	1.66518	2.2608	1739.98	1.66104	0.942
1741.38	1.57284	1741.62	1.9985	1741.48	1.77566	1.1304	1740.96	1.68695	3.768
1741.7	1.63092	1742.06	2.08227	1741.86	1.77782	1.6956	1741.64	1.93622	0.3768
1742.18	1.68073	1742.42	1.91644	1742.28	1.8044	1.1304	1742.1	1.89148	0.5652
1742.62	1.64401	1742.78	1.95932	1742.68	1.78711	0.7536	1742.5	1.78169	0.942
1742.9	1.54498	1743.22	1.93164	1743.04	1.71556	1.5072	1742.82	1.79601	0.5652
1743.34	1.49359	1743.66	1.84509	1743.48	1.68106	1.5072	1743.26	1.75961	0.5652
1743.94	1.64398	1744.26	1.90799	1744.08	1.75837	1.5072	1743.78	1.65752	1.3188
1744.46	1.33615	1745.34	2.12729	1744.88	1.7701	4.1448	1744.34	1.73579	0.942
1745.78	1.6875	1746.06	2.05963	1745.9	1.88548	1.3188	1745.54	1.76946	2.0724
1746.54	1.69464	1747.78	1.83295	1747.14	1.91428	5.8404	1746.28	1.66179	2.2608
1748.34	1.4671	1748.94	2.03213	1748.62	1.76063	2.826	1748.04	1.52402	2.6376
1749.14	1.63822	1749.26	1.8555	1749.18	1.6832	0.5652	1749.02	1.82628	0.942
1749.42	1.49655	1749.66	1.82565	1749.52	1.64967	1.1304	1749.32	1.65874	0.7536
1749.86	1.42996	1750.46	1.95804	1750.14	1.71667	2.826	1749.74	1.66595	0.942
1750.86	1.35879	1751.54	2.02051	1751.18	1.71771	3.2028	1750.64	1.73071	1.884
1751.7	1.46442	1752.02	1.82153	1751.84	1.69381	1.5072	1751.6	1.76304	0.7536
1752.26	1.6535	1752.7	2.14673	1752.46	1.89328	2.0724	1752.12	1.68467	1.1304
